힘 닿는 한 도와주마,I'll help as much as I can
강 상류에 댐을 건설해요,We build a dam upstream on the river
삼각형으로 생긴 딱지,A triangle-shaped paper tile
은행에 돈을 저축했어,I saved money in the bank
요즘은 딸기가 흔합니다,Strawberries are common these days
사람은 본성을 속일 수가 없어요,People can't hide their nature
과거사에 대한 기록,Records of past events
에잇 듣기 싫었어,Ugh I didn't want to hear it
청군과 백군은 동점이야,The Blue Team and the White Team are tied
최대한의 편의를 봐줬어,I was as accommodating as possible
전당포에 금붙이를 잡혔어요,I pawned my gold items at the pawnshop
고기를 얼려 보관했어요,I froze the meat for storage
이 프로는 시청률이 높습니다,This program has high ratings
삼 정보 미만의 농지,Farmland of less than three jeongbo
초속 8m의 서북풍,A northwesterly wind of 8 m/s
회장은 나를 서기로 지명합니다,The chair appoints me as secretary
음식을 골고루 먹습니다,I eat a balanced variety of foods
강에서 어부가 그물을 던져요,A fisherman casts a net in the river
두 낱말을 비교해요,I compare the two words
독감이 전국으로 돌아다녔어,The flu spread nationwide
아프리카의 성자 슈바이처,Schweitzer the saint of Africa
시한폭탄에 안전장치를 설치했어,I installed a safety device on the time bomb
안전띠 장착을 의무화했어요,We made seat belt installation mandatory
친구를 방에 들입니다,I let my friend into the room
교육청에서 학교로 공문을 보내,The education office sends an official notice to the school
방금 전에 난 소리,The sound that just happened
놀라운 광경의 전개,The unfolding of an astonishing scene
헤엄을 쳐서 강을 건너갔어요,I swam across the river
수영장에서 눈병을 옮았어요,I caught an eye infection at the pool
시집에 아이를 맡겼어,I left the child with my in-laws
사람들의 주시를 받습니다,I receive people's attention
과반수에 못 미쳤어,It fell short of a majority
습하고 어두운 지하실,A damp dark basement
자고 나니 머리가 개운했습니다,After sleeping my head felt clear
숭늉의 구수한 맛,The savory taste of scorched-rice tea
게살로 만든 어묵,Fish cake made with crab meat
과학 연구자의 자질,The qualities of a scientific researcher
그 일이라면 모두 멀미를 내요,When it comes to that everyone gets motion sickness
앞장서 가는 골목대장,The alley boss leading the way
아아! 이게 어찌 된 일인가?,Ah! What on earth is this?
중요한 직책을 맡아,I take an important post
물건을 벽으로 몰아붙여,I push the object up against the wall
우리 엄마는 선생님이야,My mom is a teacher
먼저의 일은 네가 이해해라,You should understand the earlier matter
아래가 퍼진 스커트,A skirt flaring out at the bottom
정착 단계에 이르렀어요,It reached the settlement stage
까만색 승용차가 지나가,A black sedan passes by
사진을 앨범에 보관해,I keep the photos in the album
그는 아직 청춘이었어,He was still in his youth
무허가 건물 철거,Demolition of an unlicensed building
사건의 실체를 파악했어,I figured out the truth of the case
현금의 정치 모습,The face of cash politics
적절하지 못한 행동,Inappropriate behavior
탄력 있는 목소리,A springy lively voice
친구 집에 들러요,I stop by my friend's place
손에 기름이 되묻었습니다,Oil got smeared on my hands again
바둑에 대한 애정,Affection for the game of go
돌이킬 수 없는 실수,An irreparable mistake
비웃는 어조로 말했어,I spoke in a mocking tone
골동품 대접을 받아,I get treated like an antique
응모 엽서가 속속 도착했어,Entry postcards arrived one after another
이 사건이 요만해서 다행이었어요,It was fortunate this case was only this small
도덕성 회복 운동,A moral restoration movement
집안일을 서로가 분담했어,We shared the housework
풍랑에 배가 뒤집혔어요,The ship capsized in the storm
비행기의 양쪽 날개,Both wings of an airplane
애매하게 누명을 썼어요,I was falsely accused on vague grounds
꽃과 나비를 수놓은 치마,A skirt embroidered with flowers and butterflies
책의 배열이 정연했어,The arrangement of the books was orderly
찬란한 승리와 참담한 패배,A brilliant victory and a disastrous defeat
확성기로 안내 방송을 했어,I made an announcement over the loudspeaker
충동이 강렬하게 일었어,An impulse rose intensely
풍부한 어휘 구사,Rich use of vocabulary
남의 작품을 모방했어,I imitated someone else's work
아이가 앙증맞게 웃어요,The child smiles cutely
성냥 한 갑을 사요,I buy a box of matches
암탉에게 알을 안겨요,I set the hen on the eggs
기밀 서류가 보관된 금고,A safe containing confidential documents
눈이 몽롱해서 잘 볼 수 없어,My eyes are hazy so I can't see well
건강 상태가 좋았습니다,My health condition was good
막강한 영향력을 행사했어요,I exercised tremendous influence
그는 사람됨이 착해,He's a good person
사기 행각을 벌였어,I carried out a fraud scheme
공중전화 백 대를 설치합니다,I install one hundred public phones
견딜 수 없는 죄책감,Unbearable guilt
멀쩡하게 시치미를 뗐어요,I brazenly played innocent
정성스럽게 차린 밥상,A lovingly prepared table of food
아늑한 봄날의 오후,A cozy spring afternoon
우리는 배신자를 용서할 수 없었습니다,We could not forgive the traitor
그는 밤새도록 술에 취해 있어,He stays drunk all night
그는 아파서 한 학년을 꿇어,He repeats a grade because he's sick
연필이 잘 깎였어요,The pencil sharpened well
수면에 반사되는 불빛,Light reflected on the water surface
특이한 관점을 지녀,I hold a unique perspective
거래처에 물건을 배달했어요,I delivered the goods to the client
땅값이 세 배로 폭등했어요,Land prices skyrocketed threefold
재기 발랄한 젊은이들,Bright lively young people
면세점에서 면세품을 구입했어요,I bought duty-free goods at the duty-free shop
이 글은 두 문단으로 나뉘었어요,This text was divided into two paragraphs
논리적인 사고력을 길러요,I develop logical thinking skills
그는 신앙심이 돈독해요,His faith is strong
공지 사항을 알려요,I announce the notice
운동장 정지 작업,Playground leveling work
소름이 으쓱 끼쳤어,Goosebumps ran over me
신경을 한곳에 모았습니다,I focused my attention on one place
수호 관계를 맺었어,I formed a protective relationship
그는 다소 야위었어요,He had gotten somewhat thinner
면역 체계의 활성화,Activation of the immune system
학술지 수록 논문,A paper published in an academic journal
총알이 심장을 꿰뚫습니다,A bullet pierces the heart
시골에 행상을 다녔어요,I peddled goods around the countryside
남에게 무시를 당해요,I get looked down on by others
굴로 튀김을 만들어 먹어,I make and eat fried oysters
일거양득의 효과를 가져와,It brings two benefits at once
개성의 과감한 표출,A bold expression of individuality
라면에 대파를 썰어 넣었습니다,I sliced and added green onions to the ramen
형벌이 거듭 가해졌어요,Punishment was repeatedly imposed
안녕 또 만나자,Bye see you again
국어 시간에 문법을 배웠어,I learned grammar in Korean class
매일 되풀이되는 일,Something repeated every day
유행의 첨단을 걸었습니다,I walked at the forefront of fashion
은사님의 건강을 축원해요,I wish my mentor good health
나무 모양 책꽂이,A tree-shaped bookshelf
당신의 아내 보냄,Seeing your wife off
방 안을 이리저리 두리번거려,I look around the room
법원에서 영장을 발부해,The court issues a warrant
조금 기다려 주세요,Please wait a moment
예사롭지 않은 징조,An unusual sign
한 방의 총소리가 적막을 깼어요,A single gunshot broke the silence
영웅 대접을 받아,I get treated like a hero
1학년 3반 반장,Class president of Class 3 first year
원수의 칼에 살해됩니다,He is killed by the enemy's sword
귀염둥이 기초반 친구들,Cute friends in the beginner class
타고난 능력과 소질,Innate ability and aptitude
아이를 등에 업어요,I carry the child on my back
눈을 지그시 감았어요,I gently closed my eyes
일행이 계시는군요? 몰라요,Your party is here? I don't know
산실에서 산성이 들려와,Birth cries are heard from the delivery room
나는 바깥소식이 궁금했어요,I was curious about news from outside
채로 종아리를 쳐요,I hit the calf with a switch
노사 분규 완전 타결,Complete settlement of a labor-management dispute
태풍이 닥칠 징후,Signs of an approaching typhoon
숙제가 많다고 불평해요,I complain that there's too much homework
목표량을 연내에 달성합니다,We achieve the target amount within the year
전쟁을 리얼하게 그린 영화,A film that depicts war realistically
방공호로 안전하게 대피했습니다,We safely evacuated to the air-raid shelter
책가방을 어깨에 멨어,I slung the schoolbag over my shoulder
라면 한 젓가락만 먹을게,I'll just take one bite of ramen
그 당시를 회상합니다,I recall that time
오늘 일을 내일로 미루지 말자,Let's not put off today's work until tomorrow
진동 장치를 개발합니다,We develop a vibration device
그는 내 친아우야,He's my real younger brother
그대는 속히 대답하시오,Please answer quickly
기억에 오래 남았어요,It stayed in my memory for a long time
오락실에 가서 게임을 해요,I go to the arcade and play games
일이 간단히 끝났어요,The work ended simply
친구와 실력을 겨뤘어요,I tested my skills against a friend
박자에 맞춰 춤을 췄어,I danced to the beat
그분은 자손이 많으셔,That person has many descendants
병원에서 검진을 받습니다,I get a checkup at the hospital
인도에 벗어나는 행동,Inhumane behavior
동전을 모두 지폐로 바꿔요,I exchange all the coins for bills
사회자에게 시선이 쏠렸어,Attention focused on the host
바람직스럽지 못한 행동,Undesirable behavior
국민의 복리를 증진했습니다,Public welfare was improved
상사에게서 욕을 얻어먹었습니다,I got cursed out by my boss
허공 속으로 사라졌어,It disappeared into thin air
돌에 맞아 눈이 상했어,My eye was damaged after being hit by a rock
신호등이 횡단보도에 설치됩니다,A traffic light is installed at the crosswalk
속이 들어찬 배추,A cabbage packed full
항공기의 비행 궤적,An aircraft's flight trajectory
흘긋 눈을 흘겨요,I give a quick sidelong glance
경구용 고형 제제,Oral solid dosage form
체험을 살려 글을 썼어,I wrote using my experience
바탕이 거친 옷감,Fabric with a rough texture
계속 쏟아지는 폭우,Torrential rain pouring down continuously
경찰에게 길을 물었어,I asked the police for directions
산수를 그린 병풍,A folding screen painted with landscapes
한 해를 마감합니다,We wrap up the year
인력과 기술이 풍부한 국가,A country rich in manpower and technology
매년의 성장 기록,Annual growth records
정에 손등을 쬐어요,I warm the back of my hand over the brazier
응급실에서 응급 치료를 받아요,I receive emergency treatment in the emergency room
여우에게 먹힌 닭,A chicken eaten by a fox
비를 맞아서 머리가 축축합니다,My hair is damp from the rain
신제품에 대한 대대적인 홍보,Large-scale promotion for a new product
돌밭을 옥토로 가꿔요,I cultivate the rocky field into fertile soil
남편에게 귀가를 재촉했습니다,I urged my husband to come home
결석 사유서를 제출합니다,I submit an excuse note for absence
차창 밖에는 비가 내리고 있었어,It was raining outside the car window
어린 조카를 왕위에서 내쫓았어,I drove my young nephew off the throne
그는 간첩 사건에 얽히게 돼,He gets caught up in a spy case
빠져나가려고 버둥거리는 몸부림,A frantic struggle to escape
공작이 꽁지를 펴요,The peacock spreads its tail
젖은 바지를 갈아입어,I change out of the wet pants
영수증을 써 줘,I write you a receipt
글씨를 꼭꼭 눌러썼어,I wrote the letters with firm strokes
교도소에 수감되어 있는 죄수,A prisoner incarcerated in a prison
호랑이가 할머니로 변신했어요,The tiger transformed into a grandmother
신랄한 비판을 가합니다,I deliver harsh criticism
적을 궁지에 몰아넣었어요,I drove the enemy into a corner
감성 충만 콘서트,An emotion-filled concert
모자를 반듯하게 써요,I wear my hat straight
가을은 독서의 계절이야,Autumn is the season for reading
그 백화점은 월요일이 공휴일입니다,That department store is closed on Mondays
찹쌀떡이 쫀득하고 달콤해요,Glutinous rice cakes are chewy and sweet
건물 외벽에 칠을 새로 합니다,We repaint the building's exterior
예수 그리스도의 강생과 부활,The incarnation and resurrection of Jesus Christ
배낭을 등에 짊어져,I shoulder the backpack
새 학기를 시작했어요,I started the new semester
소포의 내용물을 확인했어요,I checked the contents of the parcel
불법 복제를 금했습니다,We banned illegal copying
그와 손을 맞잡아요,I clasp hands with him
이번 계획은 실현 가능성이 높아요,This plan is highly feasible
봄나물 냄새가 향긋하게 나,The smell of spring greens is fragrant
원방에서 오신 손님,A guest from afar
잡초만 무성한 폐허,Ruins overgrown with weeds
추모나 찬송을 위한 음악,Music for remembrance or praise
톡 쏘는 청량음료,A tangy fizzy soft drink
노력의 삶을 살아왔어요,I lived a life of effort
살인범의 혐의를 받았어요,I was accused of being a murderer
윷가락이 너무 배불렀어요,The yut sticks were too full
착 달라붙는 바지,Tight-fitting pants
방문객이 줄을 이었어,Visitors lined up one after another
그녀는 감정의 기복이 심했어,She had severe mood swings
푸른색으로 뒤덮인 산,A mountain blanketed in green
초음파 영상 진단기,Ultrasound imaging diagnostic device
하천에 폐수를 방류합니다,We discharge wastewater into the river
아기가 젖을 팠어,The baby dug at the breast
일을 대강 마무리했습니다,I wrapped up the work roughly
남의 돈을 삼켰어,I swallowed someone else's money
뼛속을 파고드는 추위,Bone-piercing cold
품질 기준에 합격한 제품,A product that meets quality standards
추위에 벌벌 떨었어,I shivered from the cold
가을은 독서의 계절,Autumn is the season for reading
검은 연기가 하늘로 치솟아,Black smoke shoots up into the sky
무작위로 다섯 명을 선정해요,I select five people at random
고생을 낙으로 삼았습니다,I made hardship my joy
두 작품이 흡사해 보여,The two works look very similar
뜬금없이 무슨 소리요,What are you talking about out of the blue?
대학 부설 인문학 연구소,A university-affiliated humanities research institute
그는 긴장하면 말을 더듬댔어요,When he got nervous he stuttered
이 영화는 상영 시간이 길었습니다,This movie's running time was long
시험 준비에 시간이 빠듯합니다,There is little time to prepare for the exam
태풍의 진로가 바뀌었습니다,The typhoon's path changed
아가 엄마하고 맘마 먹자,Baby let's eat with mom
근육이 잘 발달한 선수,An athlete with well-developed muscles
거짓말을 하면 못써,You mustn't lie
냉장고에 식료품을 저장했어요,I stored groceries in the refrigerator
자연주의 문학의 거장,A master of naturalist literature
가죽 장갑 한 켤레,A pair of leather gloves
어머니의 건강이 걱정스러웠어,I was worried about my mother's health
시공을 초월한 사랑 이야기,A love story that transcends time and space
정상 정복에 성공했어,I succeeded in reaching the summit
온 가족이 함께 여행을 갔어,The whole family went on a trip together
파괴된 다리를 복고해,I restore the destroyed bridge
사업비 집행 계획,A project budget execution plan
서로의 허물을 감쌌어,We covered for each other's faults
세 선수를 삼진으로 잡아냈어,I struck out three players
맑은 공기를 흡입했습니다,I inhaled the fresh air
분주한 서울 거리,Busy streets of Seoul
거미줄에 걸린 나방,A moth caught in a spider web
엊그제가 제 생일이었던 날이에요,The day before yesterday was my birthday
한없이 넓은 사막,An endless desert
새로운 계정을 만들었어요,I created a new account
울타리를 홀딱 뛰어넘었습니다,I jumped right over the fence
짐의 무게를 지탱했어,I supported the weight of the load
작별 인사를 나눠,We exchange farewells
공부를 방해하지 마라,Don't disturb my studying
음식을 식탁에 차려,I place the food on the table
그대의 사랑을 간절히 소망합니다,I earnestly hope for your love
경쟁에서 우위를 차지해,I gain the upper hand in the competition
숨은 뜻을 몰랐어,I didn't know the hidden meaning
그 의견에 전적으로 동의해,I completely agree with that opinion
완성도가 높은 작품,A highly polished work
쓰레기를 쓰레기봉투에 담아,I place the trash in a garbage bag
