융숭한 대접을 받아요,I receive a lavish reception.
밤하늘의 별을 쳐다봤어,I looked up at the stars in the night sky.
새 벽지로 도배해,I re-paper the walls with new wallpaper.
시집의 소인을 썼어요,I wrote the short preface of the poetry collection.
지평 위로 해가 떠올라,The sun rises over the horizon.
가방을 맡아 둬요,I leave the bag in someone's care.
포대기에 둘러싸인 아기,a baby wrapped in a swaddling cloth
주목할 만한 대목,a noteworthy point
화근을 미리 없앴어요,I removed the root of trouble in advance.
타락의 길을 걸어요,I walk the path of degeneration.
국가에 보상을 청구했어,I claimed compensation from the state.
깊이 반성을 했습니다,I deeply reflected.
짝은 일쑤 지각을 해,My partner is often late.
거봐 내가 뭐랬어,See what did I tell you
지하철 공사 제13공구,Subway construction Section 13
술은 아주 안 드세요?,Do you not drink at all?
매끈하게 단장한 집,a neatly spruced-up house
시부모 공대를 잘합니다,I treat my in-laws with respect.
먼 길을 뛰어와,I run a long way here.
고개를 절레절레 저어요,I shake my head.
박사 과정을 밟았어,I pursued a PhD program.
증인이 진술을 번복해요,The witness retracts the statement.
그 둘은 무척 친했어,Those two were very close.
시신을 안방에 누였어,I laid the body in the main room.
기내 반입 제외 물품,items excluded from carry-on
앞발을 더 내밀어,Stretch your front paws further
일생을 헛되이 보내요,I waste my life.
국적 불명의 비행기,an aircraft of unknown nationality
쉿 조용히 해라,Shh be quiet
중급 한국어 회화,intermediate Korean conversation
인삼을 꿀에 재요,I soak ginseng in honey.
옥수수를 쪄 먹었습니다,I steamed and ate corn.
한 아름의 꽃다발,an armful bouquet of flowers
화로에 숯을 피웠어,I lit charcoal in the brazier.
꼬들꼬들한 식감의 벌집,honeycomb with a chewy texture
유유히 흐르는 강물,a river flowing serenely
학계의 주목을 받아,I receive attention from academia.
옷에서 실밥을 빼내,I pull loose threads from the clothes.
무한한 우주 공간,infinite outer space
흐뭇한 표정을 지었어요,I made a satisfied expression.
적법한 절차를 거쳐,I go through the proper procedures.
침몰 위기에 몰렸어요,I was pushed to the brink of sinking.
식용으로 돼지를 길렀어,I raised pigs for food.
제반 설비의 불완전,the incompleteness of various facilities
두툼한 겨울 옷차림,thick winter clothing
미래에 대한 예언,a prophecy about the future
국회의 입법 과정,the National Assembly's legislative process
표현 방법이 서툴러요,My way of expressing is clumsy.
필자가 안 밝혀진 책,a book with the author not identified
얼굴이 반쪽이 돼요,My face becomes half its size.
입김을 호호 불었습니다,I blew warm breath hoo-hoo.
물에 빠져 숨져요,I drown in the water.
여당과 야당의 대립,confrontation between the ruling and opposition parties
도읍을 서울로 정했어,We set the capital as Seoul.
이마에 땀이 돋았습니다,Sweat beaded on my forehead.
긴 한숨을 몰아쉬었어요,I let out a long sigh.
등골에 땀이 흘러내려요,Sweat runs down my spine.
전문 인력이 확보돼,Skilled personnel are secured.
극찬을 아끼지 않아요,I don't spare high praise.
재미있게 읽히는 책,a book that's an entertaining read
등심을 구워 먹었습니다,I grilled and ate the sirloin.
교통 법규를 위배해,I violate traffic regulations.
술을 잔뜩 퍼먹었어요,I guzzled a lot of alcohol.
피부에 종기가 생겼어요,A boil formed on the skin.
좋은 반응을 얻습니다,It gets a good response.
폐수에 오염된 강물,river water polluted by wastewater
못을 든든하게 박아라,Drive the nail in firmly
여기 과일 좀 내오너라,Bring some fruit here
정국 주도를 위한 전략,a strategy to lead the political situation
열차가 정시에 출발해,The train departs on time.
제게 맘을 좀 주세요,Please give me a little affection
배에 물이 들어왔어요,Water came into the boat.
손등에 로션을 발라요,I apply lotion to the back of my hand.
온갖 물질을 탐냈어요,I coveted all sorts of material things.
교복 착용의 장점,advantages of wearing school uniforms
참가에 의의가 있었어요,There was value in participating.
의자를 앞당겨 앉아라,Pull your chair closer and sit down
포화가 불을 뿜어,The artillery spits fire.
시위대가 가두로 나왔어,The protesters came out into the streets.
나는 누이가 있었습니다,I had an older sister.
세균 번식을 막아요,I prevent bacterial growth.
민족 유산의 보호,protection of national heritage
개인 자격으로 참가해,I participate in a personal capacity.
폭풍우에 배가 흔들려,The boat rocks in the storm.
우리나라 인근 해역,waters near our country
자세히 가르쳐 줬어요,I taught it in detail.
사계절이 뚜렷한 나라,a country with four distinct seasons
독성이 강한 물질,a highly toxic substance
논의의 여지가 많아요,There's a lot of room for discussion.
여러 명을 속여 넘겨요,I trick several people.
제명을 다하지 못해,I can't live out my natural lifespan.
동해에 솟아오르는 해,the sun rising over the East Sea
먼 길로 삥 돌아서 가,I take a long detour.
호기심에 가득 찬 눈빛,a gaze full of curiosity
저걸로 뭘 할까?,What should we do with that?
불러도 대답이 없었어,There was no answer even when I called.
사고 원인을 규명해요,I determine the cause of the accident.
애도 성명을 발표해요,I issue a statement of condolence.
고온 다습한 기후,a hot and humid climate
잘못의 유무를 따져,I check whether there was wrongdoing.
망원경의 초점을 맞췄어,I focused the telescope.
화차에 화물을 실었어,I loaded the cargo onto the freight car.
머릿결이 윤이 나요,My hair is shiny.
수저로 국물을 떠먹어요,I scoop up the broth with a spoon.
그리운 고교 시절,Nostalgic high school days.
비가 마구마구 쏟아져,The rain is pouring down.
회색빛 시멘트 건물,A gray cement building.
둘이 단짝으로 지내,The two are close friends.
형님에게 신세를 갚았어,I repaid my debt to my older brother.
식물의 생태를 조사했어,I investigated the ecology of plants.
결승점을 향해 치달아요,They race toward the finish line.
너는 대체 누구냐?,Who on earth are you?
해결 방안의 모색,Seeking a solution.
날씨가 제법 춥습니다,The weather is quite cold.
종이 딸랑 울렸어요,The bell rang with a tinkle.
의견 대립을 보였어요,They showed a clash of opinions.
이가 몽땅 빠져요,All the teeth fall out.
정치범의 사면 석방,Amnesty and release of political prisoners.
땅을 평평하게 다졌어요,I tamped the ground flat.
밤을 새워 공부합니다,I study all night.
커피 한잔 마셔,I drink a cup of coffee
자식의 효도를 받습니다,I receive my children's filial piety
인절미에 콩고물을 묻혀,I coat the injeolmi with soybean powder
신부 화장을 해,I do the bride's makeup
환경 오염의 심각성,The seriousness of environmental pollution.
명예 훼손 고소장,Defamation complaint.
그림에 재능을 보였어,I showed talent in drawing
깊은 잠에 빠져들었어요,I fell into a deep sleep
기차가 굴로 들어가요,The train goes into the tunnel
현행 제도의 불합리성,The irrationality of the current system.
거센 역사의 격랑,The fierce turbulence of history.
세금 부담을 감소했어,I reduced the tax burden
내가 못난 탓입니다,It's my fault for being inadequate
식사 준비를 도왔어,I helped prepare the meal
인삼을 달여 먹었습니다,I boiled ginseng and ate it
구멍 난 바지를 호았어,I patched the holey pants
편안한 의자에 앉아요,I sit on a comfortable chair
임대 가격이 쌌어요,The rental price was cheap
남의 흉허물을 까발려요,I expose other people's faults
공과 사를 구별합니다,I distinguish public and private matters
유래를 찾기 힘들었어,It was hard to find the origin
○○ 은행 광화문 지점,○○ Bank Gwanghwamun Branch.
새 솜이 놓인 이불,A quilt with new cotton filling.
카페인의 각성 효과,The stimulating effects of caffeine.
처음 본 희한한 물건,A strange object I've never seen before.
감명 깊은 이야기,A deeply moving story.
꾸벅 인사를 해,I give a bow
옷을 뒤집어 입어요,I wear my clothes inside out
설화의 변이 과정,The transformation process of a folk tale.
끝까지 방심하지 마라,Don't let your guard down until the end.
입성이 초라한 젊은이,A young man with a shabby appearance.
즐거움은 나눌수록 커져,Joy grows the more you share it
밝은 색상의 옷감,Bright-colored fabric.
양복을 갖추어 입어요,I dress in a suit
시를 줄줄 외웠어,I recited the poem fluently
반면이 좋지 않았어,The other side wasn't good
말뚝을 땅에 처박아,I drive a stake into the ground
잔뜩 찌푸린 날씨,Heavily overcast weather.
찬 바람이 휙 불어,A cold wind blows suddenly
아이들의 순진한 호기심,Children's innocent curiosity.
절약이 몸에 배었어,Thriftiness became ingrained
발을 힘차게 내딛어,I stride forward strongly
암탉이 알을 품어,The hen broods the eggs
군부대 위문 공연,A morale-boosting performance for a military base.
솟구쳐 오르는 분노,Surging anger.
잠에 흠뻑 빠졌어요,I fell deeply asleep
이제 두 정거장 남았어,There were only two stops left
전쟁에 나간 군인,A soldier who went off to war.
신약 개발 본격화,Full-scale development of new drugs.
수년의 세월이 흘렀어,Several years passed
붉은빛을 띤 장미,A rose with a reddish hue.
구멍을 펑펑 뚫었습니다,I drilled holes repeatedly
80리 남짓한 행정,An administrative district of about 80 ri.
눈이 펑펑 쏟아져,Snow is pouring down
말할 건더기가 없어,There's nothing to say
고속 도로 진입로,Expressway on-ramp.
효는 덕의 으뜸입니다,Filial piety is the highest virtue
건물의 배치 형태,The layout of the building.
옆구리에 책을 껴요,I tuck a book under my arm
몸을 잘 조섭했어요,I took good care of my health
문단의 원로로 대접받아,I am treated as an elder of the literary world
박물관 소장 문화유산,Cultural heritage held by the museum.
기묘하게 생긴 바위,A bizarre-looking rock.
한참 동안 기다렸어요,I waited for a long time.
문고리를 걸어 잠갔어요,I latched the doorknob.
무광으로 처리한 안경테,Matte-finished eyeglass frames.
요건 어떻게 할까?,What should we do about this?
유행의 최첨단을 걸어요,I stay at the cutting edge of trends.
열쇠를 끼워 넣었어,I inserted the key.
감정의 미묘한 변화,Subtle changes in emotion.
마약류 투약 단속,Crackdown on drug use.
성적이 상위권에 들었어,My grades landed in the top tier.
기술자를 양성하는 학원,An academy that trains technicians.
시청자를 많이 확보해,I secure a lot of viewers.
양육 부담을 덜었어요,I eased the burden of childcare.
한 수만 물러 주게,Give me just one move.
드라마 프로그램 제작사,Drama program production company.
끼니를 간신히 잇습니다,I barely scrape by for meals.
안보 전략을 세워요,I devise a security strategy.
예능 감각을 길렀어,I honed my entertainment sense.
농수산물 가격 표시판,Price board for agricultural and marine products.
병이 씻은 듯이 나아요,The illness clears up completely.
낚싯대를 거두고 일어나,I put away the fishing rod and get up.
전국적 규모의 대회,A nationwide tournament.
평화로운 전원의 풍경,A peaceful rural landscape.
병인의 시중을 들었어,I attended to the sick person.
무리로 송편을 빚어,We make songpyeon in groups.
생활 수준이 중상이었어,The standard of living was upper-middle.
바늘에 찔려 아파,It hurts from being pricked by a needle.
빨래가 빳빳하게 얼어요,The laundry freezes stiff.
우표 모으는 취미,The hobby of collecting stamps.
어떤 자식이 그랬어?,Which punk did that?
자동차가 끼익 멈춰,The car screeches to a halt.
현재 임신 3개월입니다,I am three months pregnant now.
황상의 뜻을 받들었어요,I obeyed the emperor's will.
북쪽 변방 오랑캐,Northern frontier barbarians.
어묵으로 국을 끓여요,I make soup with fish cakes.
표주박으로 물을 떴어요,I drew water with a gourd ladle.
세간의 주목을 끌었어,It drew public attention.
책을 흥얼대는 소리,The sound of humming a book.
조율이 잘된 악기,A well-tuned instrument.
설득과 설명의 차이점,The difference between persuasion and explanation.
세자가 빈을 맞아,The crown prince takes a consort.
공장과 사무의 자동화,Automation of factories and office work.
농토를 자작으로 지었어,I farmed the land myself.
산중에 묻혀 살았습니다,I lived secluded in the mountains.
녹음 상태의 불량,Poor recording quality.
오늘의 특별한 요리,Today's special dish.
가내의 무사를 빌었어요,I prayed for the family's safety.
우물에서 물을 길었어요,I drew water from the well.
수익의 최대화를 꾀해요,I aim to maximize profits.
음성 신호의 전달,Transmission of audio signals.
그런 일은 불가능했어,That kind of thing was impossible.
신을 믿어 주소서,Please believe in God.
우주의 생성과 소멸,The creation and destruction of the universe.
면학 분위기 조성,Creating a studious atmosphere.
구겨진 휴지 조각,A crumpled piece of tissue.
그의 정업은 투전이야,His occupation is gambling.
음악에 맞추어 춤췄어,I danced to the music.
유혈 사태가 빚어졌어,A bloody incident broke out.
술을 한 모금 마셔요,I take a sip of alcohol.
뾰족 솟아 있는 지붕,A pointed roof jutting up.
대주주와 소액 주주,Major shareholders and minor shareholders.
진실된 마음을 나눠,I share a sincere heart.
천재로 소문난 아이,A child known as a genius.
유채꽃이 노랗게 피어,The canola flowers bloom yellow.
비에 씻겨 내려가,It gets washed down by the rain.
해일이 부두를 덮쳐,A tidal wave hits the pier.
연합 전선을 폈어요,We formed a united front.
청소년 사건 전담 요원,Officers assigned exclusively to juvenile cases.
맘속으로만 생각하던 말,Words I only thought in my heart.
정정한 벌목 소리,The crisp sound of felling trees.
겨울이 가고 봄이 왔어,Winter passed and spring came.
와 정말 멋있다!,Wow that's really cool!
마계를 지키는 귀신,A ghost guarding the demon realm.
여론을 방패로 삼아,I use public opinion as a shield.
닭을 닭장에 잡아넣어,I put the chicken into the coop
재확인 과정을 거쳐,I go through the reconfirmation process
당당 1위에 입상해,I win first place confidently
튼튼하게 놓은 다리,A sturdily built bridge.
불법 주차를 적발했어요,I caught illegal parking
끓인 물을 식혀,I cool the boiled water
마음의 장벽을 허물었어,I broke down the mental barrier
작품을 다시 만들었어,I remade the work
고개를 약간 수그려,I lower my head slightly
이상을 향한 열정,Passion for ideals.
앞을 내다보는 통찰력,Foresight.
시종 침묵으로 일관해,I consistently keep silent
좌석의 배정을 마쳐요,I finish assigning the seats
자물쇠에 열쇠를 꽂아요,I insert the key into the lock
날을 꼬박 새웠어요,I stayed up all night
밀가루를 가늘게 빻아요,I grind the flour finely
어깨를 드러내는 옷차림,An outfit that bares the shoulders.
견고한 제방을 쌓아,I build a sturdy embankment
마음씨가 곱고 착해,The person's nature is gentle and kind
사전 조치가 미흡합니다,The preliminary measures are insufficient
무책임한 보도 난무,Irresponsible reporting is rampant.
성장기가 짧은 식물,A plant with a short growing season.
비싼 곡식을 팔아먹어요,I sell off the expensive grain
목표 생산량 돌파,Surpassing the target output.
숯불에서 튀는 불똥,Sparks flying from a charcoal fire.
죽음의 경계선을 넘어,I cross the boundary of death
당국에 수사를 요청해,I request an investigation from the authorities
실업 문제의 해소,Resolution of the unemployment problem.
앞날이 뻔히 보였어,The future was plainly visible
누군가 그를 떠다밀어,Someone pushes him away
음악에 조예가 깊어,I am well-versed in music
평화적 정권 이양,Peaceful transfer of power.
현대 미술의 아버지,The father of modern art.
너 아침 먹었니?,Did you eat breakfast?
난로가 벌겋게 달아올라,The stove glows red hot
가래에 피가 비쳤어요,There was blood in the phlegm
예상이 그대로 들어맞아,The prediction matches exactly
공터 부근을 배회합니다,I wander around the vacant lot
지목을 받쳐 놓았습니다,I propped up the land designation
나도 너만치 먹었어요,I ate as much as you did
인체의 거부 반응,The body's rejection response.
소홀히 보아 넘겨요,I carelessly overlook it
세수를 깨끗이 했어,I washed my face clean
날씨가 무지 춥습니다,The weather is extremely cold
돼지띠면 나랑 동갑이네,If you're a Pig year we're the same age.
제각기 한마디씩 했어,Each of them said a word
증기 기관차의 몸체,The body of a steam locomotive.
횃불을 밝혀 들었습니다,I lit a torch and held it up
남의 탓으로 돌려,I blame it on others
사고가 날까 두려워요,I'm afraid there will be an accident
경제적 안정을 되찾아요,I regain economic stability
그의 앞길은 탄탄해요,His future is solid
침을 꿀꺽 삼켰어요,I swallowed my saliva
알로록달로록 예쁜 치마,A pretty colorful skirt.
과일로 술을 빚습니다,We brew alcohol with fruit.
비슷하게 세워진 기둥,Similar columns standing in a row.
전화 발신지 추적,Tracing the origin of a call.
양팔을 번쩍 쳐들어요,I raise both arms high.
역량 있는 지도자,A capable leader.
오래 걸었더니 힘들어,I'm tired because I walked a long time.
전후의 비참을 겪었어,I went through the misery of the postwar period.
자로 쭉쭉 선을 그어요,I draw straight lines with a ruler.
유난히 반짝이는 별빛,Exceptionally sparkling starlight.
온갖 노력을 기울였어,I made every effort.
뇌에 손상을 입습니다,It causes damage to the brain.
보도를 따라 걸었습니다,I walked along the sidewalk.
감기로 몸이 떨려,My body is shaking from a cold.
석연하지 않은 표정,An uneasy expression.
기자를 사칭한 사기꾼,A con artist posing as a reporter.
익사자 인양 작업,Recovery operations for drowning victims.
줄 간격을 벌려요,I widen the line spacing.
목적지까지 무사히 가,I safely make it to the destination.
지금 당장은 괜찮았어,For the moment it was fine.
괜한 부산을 떨어,I make a needless fuss.
실내에서 조용히 했어요,We stayed quiet indoors.
장관을 지낸 사람,Someone who served as a minister.
득점의 기회를 놓쳐,I miss a scoring chance.
싱그러운 꽃 냄새,The fresh scent of flowers.
이달의 선수에 선정돼요,I am selected as player of the month.
온라인 쇼핑 사업자,An online shopping business operator.
너 이따 나 좀 보자,See me a bit later.
근육이 불끈 솟았어,The muscles bulged.
주전자에 물을 끓여,I boil water in the kettle.
자태가 아름다운 여인,A woman with a beautiful figure.
강도 행각을 벌입니다,They carry out robberies.
출산을 앞둔 산모,A pregnant woman about to give birth.
쌀통에 쌀을 담았습니다,I put rice into the rice bin.
취기가 어린 말투,a tipsy tone of voice
소문이 금세 퍼져요,The rumor spreads quickly.
어지간하면 네가 참아라,If you can you should just put up with it.
제동 거리가 짧습니다,The braking distance is short.
고함 소리가 들려왔어요,Shouting was heard.
큰비로 집이 침수돼요,The house gets flooded due to heavy rain.
남쪽을 향해 섰어요,I stood facing south.
이루어질 수 없는 사랑,a love that can never be fulfilled
부족 국가의 제사장,the priest of a tribal nation
가족의 안위를 돌봤어요,I looked after my family's well-being.
적군을 포로로 사로잡아,I capture enemy soldiers as prisoners.
땀 흘려 농사짓는 농부,a farmer who toils in the fields
동구 앞 정자나무,the zelkova tree in front of the east gate
이마가 두드러진 얼굴,a face with a prominent forehead
돈 낭비가 심했어,The waste of money was severe.
인터넷 서비스 공급자,internet service provider
음식에 식초를 쳤어,I added vinegar to the food.
상담하는 역을 맡습니다,I take the role of counselor.
교통 카드를 충전합니다,I recharge the transit card.
두 팔을 힘차게 내저어,I swing both arms vigorously.
난데없는 아우성 소리,a sudden outcry
아기자기했던 학창 시절,those quaint school days
붉은빛이 도는 사과,an apple with a reddish tinge
밥알이 동동 떠요.,Rice grains float on the surface.
가뭄 피해 지역의 복구,restoration of drought-stricken areas
아기에게 모유를 먹여.,Feed the baby breast milk.
일이 없어 한가해요.,I'm idle because there's no work.
대학 병원 의료진,the medical staff of a university hospital
말발굽에 징을 박았어.,We nailed studs into the horse's hooves.
입에 재갈을 물렸어요.,I put a bit in its mouth.
외모가 번듯한 기와집들,fine-looking tile-roofed houses
독서 열풍이 일어요.,A reading boom is sweeping through.
이뤄질 수 없는 꿈,an unattainable dream
얼굴이 야하게 생겨.,Their face looks suggestive.
방문을 닫고 나와라,Close the door and come out.
유감의 뜻을 표합니다.,I express my regret.
바삐 일손을 놀려.,Keep your hands busy at work.
닥치는 대로 먹었어요.,I ate whatever was in front of me.
그는 여전히 성실해요.,He is still diligent.
친구를 적으로 알아.,Mistake a friend for an enemy.
텁텁한 막걸리 맛,the thick rough taste of makgeolli
일신의 안락을 꾀했어.,He sought his own comfort.
못살게 굴지 마라,Don't be so mean.
나쁜 습관을 고쳤어요.,I fixed my bad habits.
시내버스 노선의 조정,adjustment of city bus routes
서방의 자유 진영,the Western free bloc
차량 통행을 제한해요.,We restrict vehicle traffic.
어마어마하게 큰 집,an enormous house
손잡이가 달린 컵,a cup with a handle
쌀이 똑 떨어졌어.,We ran out of rice completely.
남의 일에 참견해요.,I meddle in other people's affairs.
축하 파티를 열었어요.,We held a celebration party.
손님을 따 버렸어요.,I turned the customer away.
남에게 밥을 구걸해요.,I beg others for food.
연료의 배송을 마쳐요.,We finish the fuel delivery.
너 누구한테 반말이야?,Who are you talking to so casually?
수습 딱지를 뗐어요.,I removed the trainee sticker.
한 걸음 성큼 나섰어.,I stepped forward with a big stride.
학자금을 대 줘.,Cover the tuition.
연인 관계를 끝장내.,Put an end to the relationship.
산사태 우려 지역,a landslide-prone area
무면허로 운전을 해요.,I drive without a license.
남북 관계의 먹구름,dark clouds over inter-Korean relations
비상사태에 대한 대비,preparations for an emergency
전몰 군경 유가족,families of soldiers and police killed in action
어머 눈이 오네,Oh my it's snowing.
눈앞이 빙빙 돌아요.,Everything spins before my eyes.
창사 50주년 기념일,the 50th anniversary of the company's founding
공항에 마중 나가.,I go to the airport to pick someone up.
화초를 안으로 들여와라,Bring the plants inside.
자꾸 흘러내리는 안경,glasses that keep sliding down
안도의 한숨을 쉬어요.,I breathe a sigh of relief.
두 선수가 맞붙었어.,The two players faced off.
극히 우수한 학생,an exceptionally outstanding student
왕골로 엮인 돗자리,a mat woven from rush
동시에 일어난 사건,an incident that occurred simultaneously
친구를 집에 불러들여.,I call my friend into the house.
원전에 충실한 번역,a translation faithful to the original
성의 노골적 묘사,an explicit depiction of sex
