손을 부지런히 놀려요,I keep my hands busy.
양국의 공동 관심사,a shared concern of the two countries
시장을 지나다니는 행인,a passerby walking through the market
낫으로 풀을 베어요,I cut the grass with a sickle.
납득이 가도록 설득했습니다,I persuaded them so it would make sense.
인류의 달 착륙 계획,humanity's plan to land on the moon
우리는 그의 행동에 실망합니다,We are disappointed in his behavior.
황혼에 물들어 가고 있는 하늘,the sky being tinted by dusk
승용차 5부제 운동,the passenger-car five-day rotation campaign
자네는 본관이 어디이신가?,Where is your clan's ancestral seat?
떠날 차비를 서둘러라,Hurry and prepare the travel expenses.
휴양지에서 보낸 일주일이 꿈같아,The week I spent at the resort feels like a dream.
운동장에 모여 축구해,We gather on the field and play soccer.
그의 연설은 청중을 사로잡아요,His speech captivates the audience.
무어 형님이 오셨다고?,What my older brother came?
삶을 아름답게 가꿔,I cultivate a beautiful life.
아빠가 그림책 읽어 줄게……,Dad will read you a picture book...
아파트 분양에 당첨이 됐어요,I won the apartment allocation.
국산품의 성능을 외제와 비교해요,I compare the performance of domestic products with imported ones.
설날 특집 프로그램,a Lunar New Year special program
긴박한 대치 국면,a tense standoff
좁고 막다른 골목,a narrow dead-end alley
우리는 익히 알고 지내는 사이예요,We know each other well.
새들이 보금자리를 틀어,The birds build nests.
칼로 벽을 득 긁었어,I scratched the wall with a knife.
젊고 건장한 남자,a young sturdy man
밭에서 감자를 캐내,I dig up potatoes in the field.
기왕에 왔으니까 만나나 볼래?,Since you're here anyway want to meet?
깍두기를 한 입 베어 물어,I take a bite of kkakdugi.
돈벌이가 신통치 않았어,My earnings weren't great.
전투 현장을 생생하게 담은 뉴스,news vividly capturing the battle scene
총체적 위기를 맞았어,We faced a total crisis.
치안 유지에 만전을 기합니다,We do our utmost to maintain public order.
숨은 범인을 찾아냈어,I found the hidden culprit.
나는 너 없이 못 살아,I can't live without you.
인구가 현저히 증가했어,The population increased significantly.
저 사람이 누구입니까?,Who is that person?
쌀에 돌이 섞였어요,There were stones mixed in the rice.
영화제에 작품을 출품했어요,I submitted a work to the film festival.
신문 구독을 중단했습니다,I stopped subscribing to the newspaper.
일을 속도감 있게 진행했습니다,We proceeded with the work at a good pace.
또박또박 글을 썼어요,I wrote clearly and carefully.
행운의 여신은 우리 편이었어,The goddess of luck was on our side.
영화를 보러 극장에 가,I go to the theater to watch a movie.
찬성하는 쪽에 투표했어요,I voted in favor.
역대 우승자들이 한자리에 모입니다,Past winners gather in one place.
당선을 무효로 했습니다,We invalidated the election victory.
콩자반 여남은 알갱이,about a dozen soy-braised beans
문학은 총체적 현실을 담아내,Literature captures total reality.
임산부로 북적이는 산부인과,an obstetrics clinic crowded with pregnant women
기껏 위로한다는 소리가 그거니?,So that's what you call comforting?
전반적인 수정이 필요해,Overall revisions are needed.
목사가 설교를 했습니다,The pastor preached.
제주 앞바다에 사는 돌고래,dolphins living off the coast of Jeju
층계가 가파르니 조심해라,The stairs are steep so be careful.
학회에서 논문을 발표했어요,I presented a paper at the conference.
씨름 한 판을 벌입니다,We hold a round of ssireum.
훈민정음은 독창적이고 과학적이에요,Hunminjeongeum is unique and scientific.
갓난아기를 팔에 안고 달랬어,I held the newborn in my arms and soothed them.
해발 1950미터의 한라산,Hallasan at an elevation of 1950 meters
문제를 폭넓게 다뤘어,I dealt with the issue broadly.
선조를 모신 사당,a shrine enshrining ancestors
돈만 있으면 대수인가?,Is money all that matters?
노약자에게 자리를 양보했어요,I gave up my seat to the elderly.
품질이 썩 좋아져요,The quality has improved a lot.
유일한 휴식 시간,the only time to rest
큰길에서 공 차고 놀지 마라,Don't play soccer in the main road.
시장에 가서 먹을거리를 장만해요,I go to the market and buy food.
손님을 객실로 인도해요,I guide the guest to the room.
친구들에게 자식을 자랑했습니다,I bragged about my children to friends.
벌이 얼굴을 쏘았습니다,A bee stung my face.
감히 한 말씀 여쭙습니다,I humbly ask to say a word.
제가 형님으로 모셔도 될까요?,May I address you as my elder brother?
몇 호실에 입원하였느냐?,Which room were you admitted to?
부엌을 거실로 개조했어,I remodeled the kitchen into a living room.
범죄 소굴에서 도망쳤어,I escaped from the criminals' den.
보약 먹고 기운을 내라,Take the tonic and regain your strength.
초록 물감을 풀어요,I mix the green paint.
통화의 안정적 관리,stable management of the currency
모래에서 사금을 골라내,I pan for gold in the sand.
윤곽이 뚜렷한 얼굴,a face with well-defined features
예수의 화상을 벽에 걸었습니다,I hung a picture of Jesus on the wall.
요즘 감기가 유행이었어,Colds were going around lately.
그는 동네 통장 일을 맡았습니다,He took on the job of neighborhood head.
경찰 수사의 사각지대,a blind spot in police investigations
대여섯이 짝을 지어 가요,Five or six of them go in pairs.
고거 참 여우 같네,Well you're as sly as a fox.
그는 자부심이 대단한 사람이었어,He was a very proud person.
대규모의 공사를 벌여요,We carry out large-scale construction.
투박하게 짠 양말,roughly knitted socks
응용 능력이 뛰어났어,The applied skills were excellent.
그 사람 농담에 개의치 마라,Don't mind that person's jokes.
천 두 필을 끊습니다,I buy two bolts of cloth
연못에 돌을 던져,I throw a stone into the pond
영혼의 불멸을 믿어,I believe in the immortality of the soul
먹고 난 그릇을 설거지해,I wash the dishes after eating
대나무로 만든 갈퀴,a rake made of bamboo
몸에 문신을 새겼어요,I got a tattoo
숙소로 쓸 천막을 세워요,I set up a tent to use as lodging
배를 움켜잡고 웃었습니다,I laughed holding my stomach
연비가 높아서 효율적인 차,a fuel-efficient car with high mileage
실수는 결단코 없었습니다,There were absolutely no mistakes
영양가가 많은 식품,nutritious foods
형편이 다시 펴질 날을 기다렸어요,I waited for the day our situation would improve again
시민을 위한 공공 도서관,a public library for citizens
선진 문물의 보급,the spread of advanced culture and goods
그는 재무에 밝습니다,He is well-versed in finance
나무에 잎이 무성해요,The tree is full of leaves
인생의 새로운 출발,a new start in life
그는 재수 없이 황을 잡았어요,He caught a big fish by luck
정품으로 골라서 공급했어요,I selected genuine items and supplied them
머리에 비녀를 꽂았어요,I pinned a hairpin in my hair
땀을 뻘뻘 흘렸어요,I was dripping with sweat
집사는 손님을 방으로 안내해요,The butler shows the guest to the room
가수 못지아니한 노래 실력,singing skills as good as a singer's
사건의 나열로 그쳐,It ends up as a mere listing of events
그는 학과 선택에 신중을 기해,He is careful in choosing his major
그의 사상은 언제나 일관돼요,His ideas are always consistent
볏단을 매매 묶었어,I tied the sheaves of rice straw tightly
여자의 유혹에 빠졌어요,I fell for a woman's temptation
음식 맛이 기막혀,The food tastes incredible
인간은 반드시 죽어요,Humans inevitably die
너무나 민망해서 고개를 움츠려,I shrink my head down because I'm so embarrassed
아랫마을에서 물을 끌어와,I haul water from the lower village
보자기에 싸인 음식,food wrapped in a bojagi
시멘트를 삽으로 개요,I mix cement with a shovel
전작보다 나은 속편,a sequel better than the previous work
방이 비좁아 앉을 자리가 없었어,The room was too cramped for a place to sit
우주에 가득 차요,It fills the universe
자원의 효율적 이용,the efficient use of resources
객석을 꽉 메운 청중,an audience that packed the seats
수출 실적이 예년 수준입니다,Export results are at the usual level
짐을 단단히 싸요,I pack the luggage tightly
검찰에 피의자 소환을 요구합니다,I request the prosecution to summon the suspect
정가 5000원짜리 백반,a set meal priced at 5000 won
친구는 제주도에서 온 유학생이었어,My friend was a student from Jeju
새로운 동력을 개발했어요,I developed a new source of power
하루 사이에 마음이 움직여,My feelings changed within a day
활발한 연주 활동을 벌입니다,I carry out vigorous performance activities
옹기종기 앉아 담소를 나눠,We sit close together and chat
형사의 미행을 받아,I'm being tailed by a detective
소란을 피우지 마라,Don't make a fuss.
종이를 돌돌 말았어,I rolled the paper up
대용량의 정보를 처리했어,I processed large amounts of information
군복 입은 맵시가 제법 깔끔합니다,The look in uniform is quite neat
상대방의 입장에서 생각해,I think from the other person's perspective
발명품을 실생활에 이용했어요,I used the invention in everyday life
옷을 아무렇게나 벗어 놓았어,I left my clothes strewn about
가 볼 만한 장소,a place worth visiting
겉면을 코팅한 광고지,a coated flyer
목을 매어 자살했어,Committed suicide by hanging
그가 올 때까지 마냥 기다렸어,I just waited until he came
정이 착착 붙었어요,I got attached quickly
적의 공격을 방어했습니다,I defended against the enemy's attack
병세가 하루하루 호전돼,The condition improves day by day
쪽지나 하나 써 보내라,Write a note and send it.
박력 있는 사나이,a forceful man
서울로 전학을 갔어요,I transferred to a school in Seoul
운용의 묘를 터득했습니다,I grasped the art of operation
엄청난 이득을 봤어요,I made a huge profit
내성적이고 소심한 성격,an introverted and timid personality
나뭇가지의 끄트머리에 매달려요,I hang from the tip of a tree branch
가구에 윤을 냈어요,I polished the furniture
대통령 출마를 선언합니다,I declare my run for president
벌이 봉 날개를 떨며 날아갔어,The bee flew off fluttering its wings
정치적 복권을 꾀해요,I seek political reinstatement
간편한 청바지 차림,casual jeans attire
찌가 움직이는지 잘 보고 있어라,Watch carefully whether the float is moving.
웃음기를 담은 얼굴,a face with a hint of a smile
수치를 구워 먹습니다,I roast and eat sukchi
사 차선 포장도로,a four-lane paved road
강에 서식하는 동식물,plants and animals living in the river
학교 부근에 분식집을 차렸어요,I opened a snack shop near the school
부모의 보살핌 속에 자랐어요,I grew up under my parents' care
마을에 어둠이 드리워져요,Darkness falls over the village
아이에게 예방 주사를 접종해,I give the child a vaccination
보자기를 꽉꽉 묶어라,Tie the bojagi tightly.
몽환에 빠져 있었어,I was lost in a dreamy trance
지주에게 소작료를 지불했습니다,I paid rent to the landlord
겉절이와 호박잎 찐 게 별미야,Fresh kimchi and steamed pumpkin leaves are a delicacy
분홍 갑사 저고리,a pink gauze jeogori
그는 꿈속에 사는 이상주의자예요,He is an idealist living in a dream
일찍이 없었던 일,an unprecedented event
그는 손가락으로 북쪽을 가리켜,He points north with his finger
글쎄 잘 모르겠는데요,Well I'm not sure.
기운이 온몸에 뻗쳐,Energy surges through my whole body
투철한 공복 의식,a strong sense of public service
개성 존중의 시대,an era that respects individuality
떡국에 고명을 얹었어요,I added garnish to the rice cake soup
그는 나의 절친한 동학이었습니다,He was my close classmate
합격 대상자 명단,list of successful candidates
어쭈 네가 감히 나한테 대들어?,Hey how dare you talk back to me?
밥상은 게다 놓고 나가라,Put the table over there and go out.
그는 아이의 볼을 토닥였습니다,He patted the child's cheek
냄새를 제거하는 방향제,an air freshener that removes odors
갈등을 부추기는 행동,behavior that stirs up conflict
그에게 암이 선고되었습니다,He was diagnosed with cancer
뼈가 뚝 부러졌어,The bone snapped
아래층에 사는 사람,a person who lives downstairs
대륙 침략에 나서요,They set out to invade the continent.
적의 잠입을 철저히 막아야 해요,The enemy's infiltration must be thoroughly blocked.
이틀을 꼬박 굶었어,I went without eating for two full days.
서로 다른 건의 사항,different suggestions
새로 발견한 법칙,a newly discovered law
연줄에 개미를 먹였습니다,I fed ants on the kite string.
육군과 합류한 공군,the air force that joined the army
적의 움직임이 심상치 않았어,The enemy's movements were not normal.
항공편으로 외국에 다녀왔어,I traveled abroad by plane.
서서히 겨울이 다가왔어요,Winter gradually approached.
상무에서 부사장으로 승진했어,I was promoted from executive director to vice president.
지구 최초의 생명체,the first life form on Earth
그 말을 듣고 정신이 아찔해요,Hearing that makes me feel dizzy.
행정 안전부 장관,the Minister of Public Administration and Security
그의 독후감이 최우수상을 받아요,His book report receives the top prize.
대중의 인기를 얻어요,It gains popularity with the public.
협의를 거쳐서 결정해,We decide after consultation.
나는 미술에 깜깜했어요,I was clueless about art.
낙동강 이남 지역,the region south of the Nakdong River
곡식을 헛간에 쟁여 둬요,We stockpile grain in the barn.
다음날에 만나면 식사나 하죠,Let's grab a meal when we meet the next day.
부모님에게서 유산을 물려받아요,I inherit property from my parents.
콧물을 훌쩍 들이마셔,I sniff up my runny nose.
일 처리가 빈틈없었습니다,The work was handled without a hitch.
일을 신속히 처리해요,We handle the work quickly.
외부인의 출입을 봉쇄합니다,We block outsiders from entering.
태풍이 지나간 자리,the path left by a typhoon
보급품을 탑재한 트럭,a truck loaded with supplies
승진의 기회를 놓쳤어요,I missed the chance for a promotion.
외교 비서가 처음으로 공개되었습니다,The diplomatic secretary was disclosed for the first time.
비가 내리자 몹시 추워졌어요,When it started to rain it got very cold.
남북쪽으로 뚫린 길,a road opened north and south
세간이 앙상하게 놓여 있어요,The household goods are laid out sparsely.
경기가 전반적으로 호전되고 있었어요,The economy was improving overall.
비누로 얼굴을 씻습니다,I wash my face with soap.
부친의 해상을 기다렸어,I waited for my father's burial at sea.
물과 기름이 겉돌아요,Oil and water don't mix.
고심 끝에 결정을 내려,After much deliberation I make a decision.
검약과 근면을 신조로 삼아요,I take frugality and diligence as my creed.
소식을 간접으로 전해 들었어,I heard the news indirectly.
대사를 자막으로 처리했어요,We handled the lines with subtitles.
바람 한 자락에 땀을 씻어요,A breeze washes away the sweat.
같은 리듬의 반복,a repetition of the same rhythm
아무런 예고도 없이 들이닥쳤어,They barged in without any warning.
이따금씩 네 생각을 했어요,I thought of you from time to time.
고객의 만족도를 조사합니다,We survey customer satisfaction.
몸에 착 달라붙는 옷,clothes that cling to the body
고등어 한 뭇만 사다 주시오,Please buy a bunch of mackerel.
걱정을 떨쳐 버려요,I shake off my worries.
손목에 시계를 차,I put a watch on my wrist.
울렁대는 이내 가슴,my heaving chest
끝없이 펼쳐진 들판,endless fields
썰매에 짐을 싣고 끌고 가,I load the sled and pull it along.
악취가 진동합니다,A foul odor fills the air.
찬물을 더운물과 섞어서 써요,I mix cold water with hot water to use it.
썩은 부분을 잘라 냈어요,I cut away the rotten parts.
내 말 알아듣겠니?,Do you understand what I'm saying?
차분히 앉아 공부 좀 해라,Sit calmly and study.
청중을 휘어잡는 강렬한 몸짓,powerful gestures that captivate the audience
아이들이 철봉에 매달려 놀았어요,The children played hanging from the horizontal bar.
엿새 동안의 휴가,a six-day vacation
피부에 닿는 감촉이 꺼칠합니다,The feel against the skin is rough.
마약에 손을 댔어요,I got involved with drugs.
버스가 정류장에 머물러,The bus stays at the stop.
살림 솜씨가 짭짤한 며느리,a daughter-in-law with good housekeeping skills
풍부한 경험을 쌓아요,I build up extensive experience.
감격과 흥분이 일시에 몰려들었어,Emotion and excitement rushed in all at once.
형광등을 켜면 방 안이 밝아져요,When I turn on the fluorescent light the room brightens.
학비를 넉넉히 보태 줬어요,I contributed generously to the tuition.
반박의 여지가 없는 완벽한 논리,perfect logic leaving no room for rebuttal
환부를 찬찬히 살펴봐요,I carefully examine the affected area.
만화책을 학교에 가져와요,I bring comic books to school.
바늘로 손을 찔러요,I prick my hand with a needle.
키만 머쓱하게 큰 사람,a person who is just awkwardly tall
보고서 작성을 완료해,I finish writing the report.
무리하게 일을 합니다,I work excessively.
연료 소모가 많았어,Fuel consumption was high.
벽장에서 옷가지를 꺼냈어요,I took clothes out of the closet.
방석을 깔고 앉아,I sit down on a cushion.
이웃과 더불어 사는 세상,a world living together with neighbors
물티슈로 얼굴을 닦았습니다,I wiped my face with a wet tissue.
본인의 의사를 물었습니다,I asked for their own wishes.
카페인 함유 음료,a caffeinated beverage
장문의 글을 썼어,I wrote a long piece of writing.
남북한 교류가 확대되고 있었어요,Inter-Korean exchanges were expanding.
도시 전경을 찍은 사진,a photo of the city panorama
사의 표명을 거듭해,I repeatedly express my intent to resign.
기름기가 많은 고기,fatty meat
큰비로 산사태가 우려되고 있습니다,Heavy rain is raising concerns about landslides.
로마 제국의 몰락,the fall of the Roman Empire
그가 껌을 질겅질겅 씹어요,He chews gum noisily.
뜻을 하나로 모았어,We brought our intentions together.
죄인을 감옥에 처넣습니다,We throw the criminal into prison.
질투의 불길이 타올라,The flames of jealousy flare up.
서로서로의 흉금을 털었어,We opened our hearts to each other.
큰댁에 좀 다녀오너라,Go visit the main house for a bit.
정월이 되면 윷놀이를 많이 해요,When the first lunar month comes we play yut a lot.
얼굴에 그늘이 서려요,A shadow falls over the face.
생활에 활력을 불어넣어요,We breathe new life into daily living.
나는 요즘 하루하루가 즐거워요,These days I enjoy each day.
창가에 기대어 밖을 바라봤어요,I leaned against the window and looked outside.
슬픔을 이겨 내,I overcome sorrow.
느릿느릿 짠 옷감,slowly woven fabric
봄을 기다리는 마음,a heart waiting for spring
이 의안의 가결을 선포해요,I announce the passage of this bill.
손자 세 명을 뒀어,I had three grandsons.
친구 집에서 며칠 묵습니다,I stay at a friend's house for a few days.
파란빛이 감도는 치마,a skirt with a bluish tint
서툰 발음으로 말했어요.,Spoke with clumsy pronunciation.
태풍으로 항로가 끊겼어요.,The route was cut off by the typhoon.
도끼로 나무를 찍어.,Chop the tree with an axe.
당신의 의사를 명확히 밝히십시오,Please state your intentions clearly.
수돗가에 양칫물을 내뱉었어요.,Spat out the mouthwash at the sink.
주요 인사를 저격합니다.,Snipe a key figure.
풍구에 티가 날려 자욱했어요.,Chaff blew from the blower and it was hazy.
고개를 갸웃 숙여.,Tilt my head slightly downward.
새 사업을 승인해.,Approve the new business.
음주 운전으로 면허가 취소돼.,The license is revoked due to drunk driving.
노비의 속량을 허락합니다.,Permit the redemption of a slave.
먹고살 방도가 없었습니다.,There was no way to make a living.
아득하게 들리는 엄마의 자장가,a mother's lullaby heard faintly
사업이 오르막길에 들어섰어.,The business entered an uphill stretch.
외국어 수업을 듣습니다.,Attend a foreign-language class.
음주 운전 특별 단속,a special crackdown on drunk driving
법의 운용을 멋대로 해요.,Apply the law arbitrarily.
목에 칼을 채워.,Put a knife at the neck.
미국 시민권을 획득했어.,Obtained U.S. citizenship.
내일 이맘때 만나자,Let's meet at this time tomorrow.
시국 전반에 대한 의견 교환,an exchange of opinions on the overall situation
대망의 새해가 밝아 와요.,The long-awaited new year is dawning.
의기양양한 승리의 미소,a triumphant smile of victory
공항에서 배웅을 마치고 돌아와.,Finish seeing someone off at the airport and come back.
한길을 비추는 가로등 불빛,a streetlight shining on a single road
빌려준 물건을 회수했습니다.,Recovered the items that were lent out.
협회에 정식으로 가입해요.,Formally join the association.
높은 담을 뛰어내려요.,Jump down from a high wall.
신의 존재를 부인해요.,Deny the existence of God.
다음 순서는 노래자랑이었어요.,The next turn was a singing contest.
흙으로 독을 빚었습니다.,Made a jar out of clay.
관계자 외 출입 금지,No entry except authorized personnel.
가슴에 불타오르는 애국심,patriotism burning in one's chest
소비자에게 전력을 공급했어요.,Supplied electricity to consumers.
이 뚱보 돼지야!,You fat pig!
설계대로 건물을 지어요.,Build the building according to the design.
어린아이가 하는 짓이 기특해.,What the child does is admirable.
이번 일은 네가 심했어,You went too far this time.
영화가 정말 지루합니다.,The movie is really boring.
가요계에 발을 들여놔.,Set foot in the pop music industry.
우리에게 불가능은 있을 수 없었어.,For us there could be no such thing as impossible.
국이 매워서 많이 먹지 못했어요.,The soup was spicy so I couldn't eat much.
거부 의사를 표명했어.,Expressed a refusal.
생사 여부를 물었어요.,Asked whether they were alive or dead.
익명의 편지가 날아왔어.,An anonymous letter came in.
기성세대의 권위가 추락하는 시대,an era when the authority of the older generation declines
검진이 필요한 항목에 표시하시오,Mark the items that need examination.
더러워진 마루를 닦았어.,Wiped the dirty floor.
손 있는 날을 피했습니다.,Avoided inauspicious days.
눈썹이 하얗게 셌어요.,The eyebrows turned white.
취미 삼아 하는 일,something done as a hobby
춤과 노래로 흥을 돋웠어요.,Livened things up with dance and song.
낚시의 묘미를 만끽해요.,Fully enjoy the charm of fishing.
제복을 입고 모자를 쓴 군인,a soldier in uniform wearing a cap
한편이 되었으니 암튼 잘해 보자,We're on the same side now so let's do our best.
물기가 있는지 솜이 뭉쳐.,The cotton clumps up maybe because there's moisture.
전산화 작업에 박차를 가했습니다.,Spurred the computerization work.
김칫국에 무를 삐져 넣었어.,Stuck radish into the kimchi soup.
귀신에 들린 사람,a person possessed by a ghost
시댁 어른들께 인사를 올려요.,Pay respects to the in-laws.
두 아이의 키가 거의 맞먹어요.,The two children's heights are almost the same.
남의 결점을 들춰.,Point out someone else's faults.
빈 병을 수거합니다.,Collect empty bottles.
능선을 따라 올랐어요.,Climbed along the ridge.
전략이 뛰어난 지략가,a strategist with excellent tactics
초점 없는 눈동자,unfocused eyes
수십 명의 사람들,dozens of people
남북의 대치 상태,a state of confrontation between north and south
인기리에 방영되고 있는 연속극,a serial drama currently airing to great popularity
걸음을 집 쪽으로 되돌려요.,Turn my steps back toward home.
30대 초반의 남자,a man in his early thirties
그는 성미가 느려요.,He is slow-tempered.
주파수를 20헤르츠로 맞췄어.,Set the frequency to 20 hertz.
아버지가 뇌일혈로 넘어지셔.,Father collapses from a cerebral hemorrhage.
정상화 대책을 마련해.,Prepare normalization measures.
피의자가 검찰로 소환됐어.,The suspect was summoned to the prosecution.
팽팽한 긴장감이 돌았어.,Tension hung thick in the air.
병은 치료보다 예방이 중요해.,For illness prevention is more important than treatment.
명예를 좇는 젊은이,a young person who pursues honor
길거리에 나와 노는 아이들,children playing out in the street
편지를 친구에게 전했어요.,Delivered the letter to a friend.
그는 동화책을 아이에게 선사합니다.,He presents a storybook to a child.
활에 화살을 재었어요.,Nocked an arrow on the bow.
수박이 잘 익었는지 쪼개 봤어요.,Split the watermelon to see if it was ripe.
그는 여자에게 휘둘리고 있었어.,He was being pushed around by a woman.
빨래가 얼어서 뻣뻣했어.,The laundry froze and got stiff.
매일 반복되는 단조로운 일상,a monotonous daily routine repeated every day
학계의 연구 동향,research trends in academia
군수와 군민과의 대화,a dialogue between the county head and residents
친구를 의자에 앉혔어요.,Sat my friend on a chair.
토끼 사냥을 나가.,Go out to hunt rabbits.
묻혀 있던 사건의 적출,the digging out of a long-buried case
그녀는 종아리가 가늘고 희어요.,Her calves are slender and pale.
소비자의 기호를 파악합니다.,Identify consumer preferences.
쓰러져 가는 고옥,a crumbling old house
그는 약속하면 어김없는 사람이었습니다.,He was a man who never broke a promise.
조심스럽게 발끝으로 걸었어요.,Walked carefully on tiptoe.
특단의 조치를 취했습니다.,Took extraordinary measures.
궐자가 뭔데 상관이야,What does it matter what the missing character is?
가뭄으로 농작물이 타들어 갔어.,The crops withered from the drought.
앞머리가 눈을 찔러요.,My bangs poke my eyes.
