불을 넣은 방바닥이 따스했어.,The heated floor was warm.
수도권 공략에 나서.,We move to target the capital region.
신문 기사의 파장은 매우 커.,The impact of the newspaper article is very large.
도구를 잘 지켰어.,I took good care of the tools.
밥은 제때 챙겨 먹어라,Make sure you eat meals on time
몸을 깨끗이 씻어요.,I wash my body clean.
숙련을 요하는 작업,work that requires skill
이곳은 수해에 취약한 지역이에요.,This place is an area vulnerable to flood damage.
동학 농민 혁명 백 주년,the centennial of the Donghak Peasant Revolution
과목별 전담 교사,subject-specific teachers
가정의 평화를 깨뜨려.,It shatters family peace.
눈에서 눈물이 솟아올랐어요.,Tears welled up in my eyes.
살다 보니 별일을 다 보게 됐어요.,Living life I ended up seeing all kinds of things.
농부에겐 땅이 생명이에요.,For farmers land is life.
망인의 명복을 빌어.,I pray for the deceased's repose.
이웃과 무간하게 지냈어요.,I got along very closely with the neighbors.
그녀의 얼굴이 또렷하게 기억났어.,I remembered her face clearly.
산초 냄새가 향긋한 국,a soup fragrant with the scent of sansho
회원들과 문학과 인생을 토론했어.,I discussed literature and life with the members.
상자가 충격에 잘 견뎌요.,The box withstands impact well.
사다리를 타고 지붕에 올라가요.,I climb up to the roof using a ladder.
분유를 물에 타.,I mix the formula into water.
사랑을 듬뿍 받았어.,I received lots of love.
증거물이 판사에게 제시됐어요.,The evidence was presented to the judge.
고속 주행 하는 자동차,a car driving at high speed
자손의 번성을 빌어.,I pray for the prosperity of one's descendants.
보기 드문 절세미인,a rare stunning beauty
어휴 바빠서 정신이 없군,Whew I'm so busy I'm out of my mind
훌륭한 자제를 두고 있어.,You have excellent children.
한가로운 오후 시간,a leisurely afternoon
옛 친구를 오래간만에 만나.,I meet an old friend after a long time.
속임수가 능한 사람,a person skilled at deception
혼기를 놓친 노처녀,an old maid past her marriageable age
건축용 철강 구조물,steel structures for construction
노력에 비해 별다른 성과가 없어요.,There's no notable result compared to the effort.
극장 입구에서 만나기로 합니다.,We decide to meet at the theater entrance.
이성 문제로 고민이 많아요.,I have many worries about relationships.
침입 작전에 본격적으로 돌입했습니다.,We entered the infiltration operation in earnest.
복습하는 습관을 들여.,I develop the habit of reviewing.
슬그머니 겁이 나요.,I start to feel scared.
소설을 잘게 분석해.,I analyze the novel in detail.
별의별 고생을 다 해.,I go through all kinds of hardships.
일가가 되는 사람,a person who becomes family
신상에게 절을 합니다.,I bow to the statue.
흙을 보드랍게 쳐냈어요.,I gently beat the soil off.
악수로 퍼붓는 비,a downpour of rain
금융 실명제 실시,implementation of the financial real-name system
구속 여부를 결정합니다.,I decide whether to detain.
의사의 진단을 받았어요.,I received a doctor's diagnosis.
종소리가 구천에 울려 퍼졌어요.,The bell sound echoed through the heavens.
음성 감지가 가능한 컴퓨터,a computer capable of voice detection
최 씨를 좌수로 임해요.,I appoint Mr. Choi as the left superintendent.
길에 버려진 쓰레기,trash thrown away on the street
오랜 명상에서 깨어났어요.,I awoke from a long meditation.
신입생 등록 기간,freshman registration period
배뇨에 이상이 생겼어.,An abnormality developed in urination.
통산 100호 홈런,the 100th career home run
딱딱한 호두 껍데기,a hard walnut shell
아이가 잠잠하게 있어요.,The child stays quiet.
쓸데없는 얘기는 집어치워라,Cut out the useless talk
병실의 호수를 확인합니다.,I check the ward number.
그 문제는 당분간 보류됩니다.,That issue is put on hold for the time being.
수입차에 세금이 부과됐어.,A tax was imposed on imported cars.
절망의 심연에 빠져.,I fall into the abyss of despair.
물에 수건을 잠갔어요.,I soaked a towel in water.
1회전 경기가 시작돼요.,The first-round match starts.
나이와 능력에 따른 순차적 학습,sequential learning based on age and ability
징역 10년의 구형을 받았어.,I got a request for a 10-year prison sentence.
정원 잔디를 깎아.,I mow the garden lawn.
머리맡에 놓은 물그릇,a bowl of water placed by the bedside
이번 일은 시도 자체가 무리야.,This thing is unreasonable to attempt in the first place.
얌전하고 뛰어난 요리 솜씨,a gentle manner and excellent cooking skills
갑자기 그의 어투가 달라졌어.,Suddenly his tone changed.
비밀 정보의 보안,security of confidential information
새파란 가을 하늘,a deep blue autumn sky
밤새 적과 교전을 벌였어.,I fought a skirmish with the enemy all night.
그는 벽면에 그림을 걸어요.,He hangs a picture on the wall.
옥상에다 빨래를 널어.,I hang the laundry on the rooftop.
도서관에서 책을 대출했어요.,I borrowed a book from the library.
밖이 왜 이리 떠들썩하느냐?,Why is it so noisy outside?
끊어진 실을 이었어.,I tied the broken thread back together.
거짓말을 하려니 마음이 괴롭습니다.,Thinking of lying makes my heart feel troubled.
고장 난 컴퓨터를 만져요.,I handle the broken computer.
불법을 눈감아 줘.,I turn a blind eye to illegality.
맡은 책임이 무거웠어.,The responsibility I took on was heavy.
학생들에게 독서를 권장합니다.,I encourage students to read.
낡은 수건을 걸레로 썼어요.,I used an old towel as a rag.
불행이 잇따라 닥쳤어.,Misfortunes struck one after another.
어린이 유괴 사건,a child abduction case
정부 전복을 꾀해요.,We plot to overthrow the government.
자체적인 기준을 마련했어.,We set our own standards.
이 공사는 연말에 완공될 예정이에요.,This construction is scheduled to be completed by year-end.
한숨을 푹 내쉬어.,I let out a deep sigh.
훈련 경계경보 발령,issuance of a training alert
유선으로 암호문을 보냈어요.,We sent a coded message by wire.
정원에 나무를 심어요.,We plant trees in the garden.
기개가 높은 지사,a patriot of lofty spirit
변경의 방어가 허술합니다.,The border defenses are lax.
놀라운 기술 혁신,astonishing technological innovation
노새 발굽에 차여.,I get kicked by a mule's hoof.
오늘은 영업을 쉬었어요.,We were closed today.
두뇌 기능의 극대화,maximization of brain function
야심에 찬 젊은이,an ambitious young person
제복을 입은 군인,a soldier in uniform
고통받는 이에게 축복을 내리소서,Grant blessings to those who suffer
수입을 반반으로 나눴어요.,We split the income half and half.
1박 2일의 짧은 여정을 마쳤어요.,We finished a short two-day one-night trip.
학사 학위를 받아.,I receive a bachelor's degree.
성적 욕구를 채웠어요.,We satisfied sexual desires.
제도의 불합리를 개선했어요.,We corrected the system's unfairness.
자금을 시중으로 방출했어요.,We released the funds into the market.
땀이 옷에 스몄어.,Sweat soaked into my clothes.
바람이 소소하게 불었어요.,A gentle breeze blew.
그녀에게 이 편지를 전해 주세요,Please deliver this letter to her
별의 움직임에 대한 관측 자료,observational data on the movement of stars
국악의 대중화에 힘썼어요.,We worked to popularize traditional Korean music.
한갓 돈만을 위해서 사는 삶,a life lived solely for money
네 의견은 어떠니?,What do you think?
벅찬 감동을 주는 예술 작품,an artwork that gives overwhelming emotion
신청서에 연락처를 적어요.,We write our contact information on the application form.
은하수를 건너는 조각배,a small boat crossing the Milky Way
옷차림이 경쾌해 보여요.,Your outfit looks lively.
어르신네는 차도가 좀 있으신지요?,Are you feeling a bit better sir?
농업 기술의 혁신,innovation in agricultural technology
문학상 수상 작가,a literary award-winning author
심리적 안정을 찾았어요.,We found psychological stability.
이슬비에 젖은 눅눅한 옷,damp clothes soaked by a drizzle
피의자에게 무기 징역을 선고했어요.,We sentenced the suspect to life imprisonment.
어떠한 비난이라도 감수했어요.,We accepted any criticism.
몽고의 유럽 원정,the Mongol expedition to Europe
앞서 달리는 선수를 따라잡아요.,We catch up to the runner ahead.
책상에 책상보가 덮여 있습니다.,The desk is covered with a desk cover.
양육비를 주고 아이를 맡겼어.,I paid child support and left the child in someone's care.
단호하게 잘라 말했습니다.,I spoke firmly and cut it short.
나는 그의 눈초리가 미심쩍어.,His glance seems suspicious to me.
풍경을 묘사한 구절,a passage describing the scenery
이 물건은 보관이 간편했어.,This item was easy to store.
그럭저럭 잘 지냈어요.,We got by okay.
인내심의 한계에 도달했습니다.,We reached the limit of our patience.
봉투 뒷면에 주소를 써.,Write the address on the back of the envelope.
동맹국과 협정을 맺습니다.,We sign an agreement with an ally.
국제 경쟁력을 확보했어요.,We secured international competitiveness.
기러기의 월북은 봄에 이루어졌어요.,The geese's northward migration took place in spring.
읽을 책을 읽은 책과 구분했어.,I distinguished the books to read from the ones already read.
숨은 일화를 공개해요.,We reveal a hidden anecdote.
구청의 호적 담당 계원,a district office clerk in charge of the family register
아내는 운전석 옆자리에 타요.,My wife gets into the seat next to the driver.
동족 부락이 형성돼.,An ethnic enclave forms.
1학년 담임을 맡았어.,I took charge as the first-year homeroom teacher.
남자의 억센 손아귀,the man's strong grip
살인 사건의 용의자,a suspect in a murder case
뜨거운 열기가 위로 치밀어요.,Hot air rises upward.
불쑥 튀어나온 배,a suddenly protruding belly
맥주의 연간 소비량,annual beer consumption
회장 선거에 출마했어.,I ran in the president election.
외계에서 온 사람,a person from outer space
생물체의 진화 과정을 규명했어.,I clarified the evolutionary process of living organisms.
강풍에 나뭇가지가 부러졌어요.,The branches broke in the strong wind.
누군가에게 쫓기는 불안한 표정,an anxious expression as if being chased
바람에 갈대가 휘청휘청합니다.,The reeds sway in the wind.
가던 길을 되돌아왔어.,I turned back on the way I was going.
정북으로 뻗은 길,a road stretching due north
종합 병원의 병원장,the director of a general hospital
시대적 요청에 부응합니다.,We respond to the demands of the times.
사랑의 손길을 주었어요.,We offered a helping hand of love.
방송국의 촬영이 허용된 재판,a trial where TV filming is permitted
중동 지역에는 유전이 많아.,There are many oil fields in the Middle East.
공을 퉁퉁 튀겼어요.,We bounced the ball hard.
신분에 맞는 행동을 했어.,I behaved in a way befitting my status.
장애인 편의 시설,facilities for the disabled
정부 산하 공기업,a state-owned enterprise under the government
고등 법원에 항소했어.,I appealed to the high court.
한눈에 사랑에 빠져요.,We fall in love at first sight.
피곤해서 풀어진 눈,eyes drooping with fatigue
커다란 짐승 한 마리,a single large beast
민주화 투쟁에 동참했어요.,We joined the democratization struggle.
잿더미만 남은 참담한 전쟁터,a desolate battlefield left in ashes
유품을 기념관에 기증했습니다.,We donated the keepsakes to the memorial hall.
웬일로 여기까지 다 왔니?,What brings you all the way here?
바닥에 들붙은 껌,gum stuck to the floor
벽에 페인트를 칠했습니다.,We painted the wall.
외국어 원서를 국어로 번역했습니다.,We translated the foreign-language original into Korean.
알맹이가 빠진 말,empty words lacking substance
피곤할 테니 어서 자라,You'll be tired so go to sleep.
이 사진은 명암이 너무 뚜렷해요.,The contrast in this photo is too strong.
부디 뜻을 이루시길 기원했습니다.,We prayed that you would achieve your goal.
대통령 직속 자문 기관,a presidential advisory body
소수의 의견을 존중해요.,We respect minority opinions.
내구성이 좋은 재질,a durable material
웃음이 입가에 피어났어.,A smile bloomed on my lips.
풀리지 않게 손을 꽁꽁 묶어.,Tie my hands tight so they won't come loose.
주식이 고점을 찍어요.,The stock hits a high.
무늬 고운 호랑나비,a beautifully patterned tiger swallowtail
지폐를 봉투에 넣었습니다.,We put the bills in an envelope.
그는 식성이 아버지와 유사해.,His eating habits are similar to his father's.
아파서 들뜬 얼굴,a flushed face from illness
현란하게 빛나는 별,a brilliantly shining star
시대의 변화에 뒤처져요.,We fall behind the changes of the times.
그에게 인사말을 건넸어요.,I greeted him.
상가의 즐비한 간판들,rows of shop signs
속살이 겉으로 내비치는 수영복,a revealing swimsuit with skin showing through
눈보라가 요동치는 겨울 벌판,a winter plain whipped by a blizzard
부요한 생활을 누렸어요.,We enjoyed a prosperous life.
자유로운 몸이 됐어.,I became free.
우상을 섬기지 마라,Do not worship idols.
신문 보도를 읽어요.,We read the newspaper reports.
오늘 간식은 뭐지?,What's today's snack?
보석이 박힌 왕관,a crown set with jewels
천하장사 순위 결정전,a match to decide the strongman rankings
저편 한길로 난 창,a window opening onto the road over there
강호에 묻혀 살아.,I live in seclusion from the martial world.
범행이 형사에게 발각돼요.,The crime is discovered by the detective.
일이 순탄하게 진행되었습니다.,Things proceeded smoothly.
아이들은 미래의 꿈나무야.,Children are the hope of the future.
폭행 혐의로 입건되었습니다.,The person was booked on assault charges.
채소를 몸소 길러요,I grow vegetables myself.
연한 분홍색 투피스,a light pink two-piece outfit
기분이 짜릿함을 느꼈어,I felt a thrill.
바지의 본을 떠요,I make the pattern for the pants.
사회에서 한몫을 담당해요,I play a role in society.
운영 자금의 출처가 불확실했습니다,The source of operating funds was uncertain.
소설의 시대별 양상,the characteristics of novels by era
연령에 맞는 장난감,an age-appropriate toy
건물의 기둥을 세워요,I set up the building's pillars.
조용하고 편안한 나날이었어,They were quiet and comfortable days.
골짜기에 흐르는 시냇물,a stream flowing through the valley
고통의 늪을 헤어나요,I get out of the swamp of pain.
폭동이 일어날 기세,on the verge of a riot
머지않아 소식이 와요,News will come soon.
솔개가 허공을 맴돌아,A kite circles in the sky.
친구에게 술을 권했어,I offered my friend a drink.
금방 구워 낸 빵,freshly baked bread
대책 마련이 절실했어요,Countermeasures were urgently needed.
국가대표 야구 선수,a national-team baseball player
도시와 농촌의 불균형,the imbalance between city and countryside
대포 한잔 했어,I had a shot of liquor.
쓸 만한 공구를 창고에 버려두었습니다,I left usable tools in the storage.
축구 시합을 관람했어,I watched the soccer match.
초인종이 세 번 길게 울렸어요,The doorbell rang long three times.
닷새 동안 교육을 받았어,I received training for five days.
압록강의 근원은 백두산이었어요,The source of the Amnok River was Baekdu Mountain.
최악의 유혈 충돌,the worst bloody clash
곡식이 잘 여물어요,The grain ripens well.
금융을 긴축적으로 운영했어요,I managed the finances with austerity.
부동산 소유권의 이동,transfer of real estate ownership
종이를 싹싹 잘라,I cut the paper cleanly.
공동 연구 발표회,a joint research presentation
박물관에 견학을 가요,I go on a field trip to the museum.
어려운 처지에 놓였어요,I was placed in a difficult situation.
그는 매일 밤잠을 설쳤어요,He lost sleep every night.
생활에 곤란을 겪었어요,I had difficulties in life.
문제를 합법적으로 해결했습니다,I resolved the problem legally.
박사 학위를 따요,I earn a doctoral degree.
보고서를 교수에게 제출했어,I submitted the report to the professor.
부모님과 진학 문제를 의논했어,I discussed the schooling issue with my parents.
도장이 없어서 지장을 찍었어,I stamped a thumbprint because I didn't have a seal.
동네 처녀를 짝사랑했습니다,I had an unrequited crush on a neighborhood girl.
위대한 자연의 힘,the great power of nature
얌전히 앉아 있었어요,I sat quietly.
유추에 의하여 판단해요,I judge by analogy.
낯을 깨끗이 씻어라,Wash your face clean.
근대사의 시점과 종점,the start and end points of modern history
가뭄 대책 상황실을 설치해요,I set up a drought response situation room.
저 사람이 나의 이상형이었어,That person was my ideal type.
가슴속 깊이 간직한 추억,memories held deep in the heart
형은 대답 대신 손을 가로저어,My older brother waves his hand instead of answering.
예술의 사회적 작용,the social function of art
머리를 짧게 잘랐어,I cut my hair short.
청량한 가을 날씨,crisp autumn weather
생체 기능이 마비됩니다,Vital functions are paralyzed.
이야기를 할 둥 말 둥 망설였어요,I hesitated about whether to speak or not.
3백 리터 용량의 냉장고,a 300-liter refrigerator
지난 시절을 회상해요,I reminisce about the past days.
아파트 입주 신청,apartment move-in application
감동의 여운을 남겨요,It leaves a moving afterglow.
윗사람 노릇 하기도 힘들었어요,It was hard to be a superior.
비행기가 활주로를 따라 질주했어요,The airplane sped along the runway.
극소수에 지나지 않습니다,It is nothing more than a very small number.
임대 주택의 분양가를 내렸어요,I lowered the sale price of the rental housing.
다친 부위를 소독해요,I disinfect the injured area.
수사에 중요한 단서를 제공해,I provide an important clue to the investigation.
원화 가치가 상승했어요,The value of the won rose.
바닥에 물을 쏟았어요,I spilled water on the floor.
국익에 막대한 손실을 가져왔어요,It caused huge losses to the national interest.
환경 오염의 주범,the chief culprit of environmental pollution
지난날의 패배를 설욕했어요,I avenged the past defeat.
회의가 난장판이 됐어,The meeting turned into a mess.
몸을 웅크리고 걸었어요,I walked hunched over.
심판이 판정을 번복했습니다,The referee reversed the decision.
그는 동갑내기와 결혼해요,He marries someone his age.
수육 한 접시를 먹습니다,I eat a plate of boiled pork.
살찐 뚱뚱한 사람,a fat overweight person
형편이 여의치 못했어요,Circumstances were not favorable.
새로운 문제를 야기했어,I caused a new problem.
윤리에 어긋나는 행위,unethical behavior
1년 단위로 계약해,I sign a contract on a one-year basis.
쌍꺼풀 수술을 했어,I got double eyelid surgery.
에이그 이를 어쩌면 좋아,Oh dear what should I do?
그것들 참 기특하기도 하지,Those are really admirable aren't they?
아무 염려 마십시오,Please don't worry at all.
볼이 축 처져 있습니다,The cheeks are sagging.
무릎에 멍이 들었습니다,My knee got bruised.
지붕 위를 올려다보았습니다,I looked up at the roof.
민간인 대량 학살,mass slaughter of civilians
모래의 입자가 고왔어,The sand grains were fine.
비방을 써서 생명을 구합니다,I save a life by using a secret remedy.
폭격을 피해 남으로 이동합니다,I move south to avoid the bombing.
인간 중심적 세계관,a human-centered worldview
충실히 자란 아이,a well-raised child
술 한잔 받으시고 기분 푸세요,Have a drink and lift your spirits.
아야 그걸 내가 미처 몰랐구나,Oh I didn't realize that.
소를 축사로 몰았어,I drove the cow into the barn.
그는 이 학교 졸업생이에요,He is a graduate of this school.
군중들의 환호성이 터져 나왔어요,Cheers erupted from the crowd.
시조 한 수를 읊어,I recite a sijo.
동업자와 이해가 엇갈려,My interests clash with my business partner's.
속세와의 인연을 끊어요,I sever ties with the secular world.
체험 수기를 썼어요,I wrote an account of my experience.
어른들은 아동을 보호해야 했어,Adults had to protect children.
동생의 잘못을 깨우쳐 줘,I point out my younger sibling's mistake.
철판에 고기를 구웠어요,I grilled meat on a griddle.
선반 위에 올려놓았어요,I put it on the shelf.
친구를 집에 데려왔어요,I brought a friend home.
체육 시간에 줄넘기를 배워요,I learn jump rope in PE class.
등산길에 우연히 친구를 만나요,I run into a friend by chance on the hiking trail.
배속을 받은 인원,personnel assigned
막대한 수익을 올려,Make enormous profits.
나는 뱀이 무서웠어,I was afraid of snakes.
좋은 기량을 갖춘 운동선수,an athlete with good skills
우리나라는 사계절이 뚜렷했습니다,Our country had four distinct seasons.
압도적인 지지를 얻었습니다,We received overwhelming support.
활동의 터전을 잃습니다,We lose the base for our activities.
외교 관계를 수립했습니다,We established diplomatic relations.
장군은 병사들의 노고를 치사했어요,The general commended the soldiers' hard work.
국방을 튼튼히 해요,We strengthen national defense.
재화와 용역을 구입합니다,We purchase goods and services.
요사이 어떻게 지내니?,How have you been lately?
사장 자리에 앉았습니다,He took the president's position.
막대한 제작비가 든 초대형 영화,a mega-budget blockbuster with enormous production costs
광활한 삼림 지대,a vast forest region
아이가 엄마를 뒤따라왔어,The child followed the mother.
현실 도피적 경향,an escapist tendency
땅에 김장독을 파묻었습니다,We buried the kimchi jars in the ground.
난감한 처지에 놓여,I'm in an awkward situation.
여분이 없어서 줄 수가 없었습니다,There were no extras so we couldn't give any.
적에게 포탄을 쏟아부었습니다,They poured artillery shells onto the enemy.
그 남자는 코가 잘생겼었습니다,The man had a handsome nose.
이재민에게 구호 금품을 보냈어요,We sent relief funds and goods to the disaster victims.
면회를 접수하는 간수,a guard taking visitation requests
아군이 적에게 패했어,Our forces were defeated by the enemy.
그놈 참 잘생겼습니다,That guy is really handsome.
저 사람 뭐 하는 작자야?,Who is that guy anyway?
이륙 때의 뭉클했던 감상,the moving feelings at takeoff
사건이 흥미롭게 진행됐어,The case unfolded in an interesting way.
입김을 밖으로 뿜어내요,I blow my breath out into the air.
메달 획득에 나서요,We set out to win medals.
눈보라가 치는 겨울 들판,a winter field swept by a blizzard
도내 수학 경시대회,the provincial math contest
아침에 까치가 와서 짖었어,A magpie came and chattered this morning.
얼굴에 탈을 뒤써요,I put a mask over my face.
그는 적국 경찰의 사냥개입니다,He is a bloodhound for the enemy country's police.
총을 호랑이에게 겨눠,I aim the gun at the tiger.
고난으로 얼룩진 인생,a life stained by hardship
애써 태연한 척을 했습니다,I tried to act calm.
밤은 무덥고 지루해요,The night is hot and boring.
상품의 유통 구조를 합리화했어,I rationalized the distribution structure of the products.
나는 너와 달라요,I'm different from you.
수리비가 많이 들었습니다,The repair costs were high.
자유 민주주의를 부르짖었습니다,They cried out for liberal democracy.
승리의 환희를 만끽했습니다,They savored the joy of victory.
중증 장애인을 돌봐요,I care for people with severe disabilities.
남의 말을 왜곡하여 들었습니다,We distorted what others said.
돈이 좀 모였어?,Have you saved up some money?
잘 손질한 모시 적삼,a neatly tailored ramie jacket
환경 사업을 육성했어,I promoted environmental projects.
시원시원하고 활달한 성격이었습니다,He had a frank and lively personality.
양측이 만나 상담해요,Both sides meet and consult.
과거의 치욕을 되씹어요,I keep reliving the past humiliation.
줄을 가로로 그었습니다,I drew a horizontal line.
남북 간의 긴장을 완화했습니다,They eased tensions between the South and North.
정치 자금의 유입,inflow of political funds
선반에 짐을 놓아뒀어,I left the luggage on the shelf.
얼음이 물이 돼,Ice turns into water.
방망이를 부러뜨린 강속구,a blazing fastball that broke the bat
마당 깊숙이 묻습니다,I bury it deep in the yard.
먹는 낙으로 살았어요,I lived for the pleasure of eating.
첨단 장비의 도입,the introduction of advanced equipment
뒤편짝 건물이 학교입니다,The building at the back is the school.
회담의 진행 상황,the progress of the talks
그 녀석 환히 잘도 생겼어,That guy was really good-looking.
두 사람의 사이가 아주 밀접했어요,The relationship between the two was very close.
실내에서는 실내화로 바꿔 신었습니다,Indoors we changed into indoor shoes.
문학상 수상 작품,an award-winning literary work
가뭄으로 마을 전체가 황폐해져,The whole village becomes desolate because of the drought.
보험 회사에 보험금을 청구했어요,I filed an insurance claim with the insurance company.
총각 신세를 면해,I get out of being a bachelor.
꼬치에 끼워 말린 곶감,dried persimmons threaded on a skewer
새로운 전략의 채택이 필요했어요,The adoption of a new strategy was necessary.
짙은 검은빛 수염,a thick jet-black beard
부적절한 용어를 사용했어,I used inappropriate terms.
생각이 너무 진부해요,The idea is too trite.
돈이 급히 필요합니다,Money is urgently needed.
성스럽고 장엄한 감동이 밀려와요,A sacred and majestic emotion washes over me.
하얀 눈 위를 걸어,I walk on the white snow.
범인의 행방을 알아냈어,I found out the criminal's whereabouts.
고개를 갸우뚱 기울입니다,I tilt my head slightly in puzzlement.
무의식적으로 말이 튀어나왔어,Words slipped out unconsciously.
용건만 간단히 말해,Just say the point briefly.
풍화 작용으로 암석이 깎였어요,The rock was eroded by weathering.
포획의 왕자 표범,the leopard prince of the hunt
뜻밖의 재난을 당해,I suffer an unexpected disaster.
금빛 찬란한 왕관,a brilliantly golden crown
갈비를 양념에 재워,I marinate the ribs in seasoning.
감자탕 전문 식당,a restaurant specializing in pork bone soup
사내는 그대로 땅바닥에 엎어져요,The man collapses flat on the ground.
하품을 늘어지게 했어요,I let out a long yawn.
가족 상실로 인한 우울증,depression caused by the loss of family
과금 정보를 제공했어,I provided the billing information.
수고를 아끼지 않습니다,I spare no effort.
그의 주장은 거기에 문제가 있었어요,There was a problem with his claim.
방의 한쪽 모퉁이,one corner of the room
가만 저게 무슨 소리지?,Wait what's that sound?
고양이가 쥐를 잡았습니다,The cat caught the mouse.
노동자들에게 수당을 지급합니다,We pay allowances to the workers.
야식을 시켜 먹어,I order late-night food and eat it.
흙냄새가 향기롭게 나요,The smell of soil is fragrant.
수도권의 과잉 팽창,the overexpansion of the capital region
밧줄로 손을 묶습니다,We tie the hands with a rope.
적으로부터 추격을 받습니다,We are pursued by the enemy.
목소리가 작아 희미하게 들려,The voice is quiet so it sounds faint
예산 책정이 늦어져,The budget planning is being delayed
남극 탐험대 대원,a member of the Antarctic expedition
둘이 나란히 앉았습니다,The two sat side by side
상부의 지령에 따라 움직여,We move according to orders from above
스팀에서 증기가 올라왔어요,Steam rose from the steamer
기대 이상의 성과를 올려,We achieve results beyond expectations
잘 익은 고추를 햇볕에 말려,I dry ripe peppers in the sun
도우미 역할을 합니다,It serves as a helper
대학에 부설 연구소가 설립돼,An affiliated research institute is established at the university
나는 국어학을 전공으로 선택했어요,I chose Korean linguistics as my major
은혜에 만일의 보답도 못 했습니다,I couldn't repay even one ten-thousandth of the kindness
발을 콩콩 굴렀어요,I stomped my feet
따스한 바깥 날씨,warm weather outside
집이 답답하고 더워요,The house feels stuffy and hot
사고 보도를 접합니다,We come across reports of the accident
아이의 수면 독립 시기,the time when a child starts sleeping independently
오늘은 웬일인지 술맛이 덤덤해,For some reason the alcohol tastes bland today
활짝 핀 진달래꽃,azalea blossoms in full bloom
엉덩이가 크고 펑퍼짐합니다,The hips are large and wide
최고의 경지에 도달했어요,We reached the highest level
지하철 혼잡 시간,subway rush hour
열매가 주렁주렁 달렸어,Fruits hung in clusters
변명의 여지가 없었습니다,There was no room for excuses
농촌의 장래가 밝습니다,The future of rural areas is bright
상을 푸짐하게 차려요,I set a generous table
손님들이 떠난 집은 휑뎅그렁해,The house is eerily empty after the guests leave
코를 벌름거리는 버릇,a habit of flaring one's nostrils
혹독한 동풍이 불었어,A harsh east wind blew
도로의 너비를 재었어,I measured the width of the road
종갓집에는 따로 약방이 있습니다,There is a separate dispensary at the head family's house
초장부터 일이 꼬였습니다,Things got tangled from the very start
정도에 맞는 생활,a life within one's means
적이 내륙 깊숙이 침투해,The enemy has penetrated deep inland
죽은 이의 환영에 시달렸어요,I was tormented by the apparition of the dead
더욱 붉어지는 노을,a sunset growing even redder
나비가 훨훨 날아가요,Butterflies flutter away
연습생 출신의 스타,a star who started as a trainee
주차장에 차를 대,I park the car in the lot
출세 가도를 달렸어요,I was on the fast track to success
불공정 거래 행위,unfair trade practices
수급의 균형이 맞았어,Supply and demand were in balance
벽에서 못을 뽑아내요,I pull a nail out of the wall
기수를 남으로 향해요,The standard-bearer heads south
